name	doi	citation	img_path	research_snippet
treeio	10.1002/cpbi.96	Yu, G. (2020). Using ggtree to Visualize Data on Tree‐Like Structures. Current Protocols in Bioinformatics, 69(1). <https://doi.org/10.1002/cpbi.96>	NA	NA
treeio	10.1101/2020.03.03.973107	Lequime, S., Bastide, P., Dellicour, S., Lemey, P., & Baele, G. (2020). nosoi: a stochastic agent-based transmission chain simulation framework in R. <https://doi.org/10.1101/2020.03.03.973107>	NA	NA
rotl	10.1101/2020.03.02.974022	Wei, N., Kaczorowski, R. L., Arceo-Gómez, G., O’Neill, E. M., Hayes, R. A., & Ashman, T.-L. (2020). Pollinator niche partitioning and asymmetric facilitation contribute to the maintenance of diversity. <https://doi.org/10.1101/2020.03.02.974022>	NA	NA
rtweet	NA	Fontanelli, O., & Mansilla, R. (2020). Modeling the Popularity of Twitter Hashtags with Master Equations. arXiv preprint, <https://arxiv.org/pdf/2003.02672.pdf>	NA	NA
taxize	10.1371/journal.pone.0229253	Young, N. E., Jarnevich, C. S., Sofaer, H. R., Pearse, I., Sullivan, J., Engelstad, P., & Stohlgren, T. J. (2020). A modeling workflow that balances automation and human intervention to inform invasive plant management decisions at multiple spatial scales. PLOS ONE, 15(3), e0229253. <https://doi.org/10.1371/journal.pone.0229253>	NA	NA
rgbif	10.1371/journal.pone.0229253	Young, N. E., Jarnevich, C. S., Sofaer, H. R., Pearse, I., Sullivan, J., Engelstad, P., & Stohlgren, T. J. (2020). A modeling workflow that balances automation and human intervention to inform invasive plant management decisions at multiple spatial scales. PLOS ONE, 15(3), e0229253. <https://doi.org/10.1371/journal.pone.0229253>	NA	NA
rbison	10.1371/journal.pone.0229253	Young, N. E., Jarnevich, C. S., Sofaer, H. R., Pearse, I., Sullivan, J., Engelstad, P., & Stohlgren, T. J. (2020). A modeling workflow that balances automation and human intervention to inform invasive plant management decisions at multiple spatial scales. PLOS ONE, 15(3), e0229253. <https://doi.org/10.1371/journal.pone.0229253>	NA	NA
rotl	10.1371/journal.pone.0229930	Allen, D., & Kim, A. Y. (2020). A permutation test and spatial cross-validation approach to assess models of interspecific competition between trees. PLOS ONE, 15(3), e0229930. <https://doi.org/10.1371/journal.pone.0229930>	NA	NA
osmdata	10.1007/s11205-020-02295-x	Borgoni, R., Gilardi, A., & Zappa, D. (2020). Assessing the Risk of Car Crashes in Road Networks. Social Indicators Research. <https://doi.org/10.1007/s11205-020-02295-x>	NA	NA
skimr	NA	Dadi, B. B. (2020). Modeling malaria cases associated with environmental risk factors in Ethiopia using geographically weighted regression (Doctoral dissertation). <http://repositori.uji.es/xmlui/bitstream/handle/10234/187004/TFM_Berhanu.pdf?sequence=1&isAllowed=y>	NA	NA
hunspell	NA	Pruchnik, P. (2020). Identification of Trends in the Polish Media on the Example of the Quarterly Studia Medioznawcze The Use of Big Data Tools. Media Studies, 80(1). <http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.desklight-e79ed2c7-fd7d-4a91-8895-c322743c8f48/c/04_Pruchnik_EN.pdf>	NA	NA
rentrez	10.3389/fimmu.2020.00435	Pavlovich, S. S., Darling, T., Hume, A. J., Davey, R. A., Feng, F., Mühlberger, E., & Kepler, T. B. (2020). Egyptian Rousette IFN-ω Subtypes Elicit Distinct Antiviral Effects and Transcriptional Responses in Conspecific Cells. Frontiers in Immunology, 11. <https://doi.org/10.3389/fimmu.2020.00435>	NA	NA
rtweet	10.1177/0894439320908190	Hagen, L., Neely, S., Keller, T. E., Scharf, R., & Vasquez, F. E. (2020). Rise of the Machines? Examining the Influence of Social Bots on a Political Discussion Network. Social Science Computer Review, 089443932090819. <https://doi.org/10.1177/0894439320908190>	NA	NA
MODIStools	NA	Chakraborty, T. (2020). Multi-scale assessment of drought-induced forest dieback (Doctoral dissertation). <https://run.unl.pt/bitstream/10362/94403/1/TGEO0243.pdf>	NA	NA
RSelenium	NA	Salgado, D., & Oancea, B. (2020). On new data sources for the production of official statistics. arXiv preprint <https://arxiv.org/pdf/2003.06797.pdf>	NA	NA
rfishbase	10.1038/s41597-020-0436-4	Jézéquel, C., Tedesco, P. A., Bigorne, R., Maldonado-Ocampo, J. A., Ortega, H., Hidalgo, M., … Oberdorff, T. (2020). A database of freshwater fish species of the Amazon Basin. Scientific Data, 7(1). <https://doi.org/10.1038/s41597-020-0436-4>	NA	NA
rgbif	10.3897/biss.4.50889	Chapman, A., Belbin, L., Zermoglio, P., Wieczorek, J., Morris, P., Nicholls, M., … Schigel, D. (2020). Developing Standards for Improved Data Quality and for Selecting Fit for Use Biodiversity Data. Biodiversity Information Science and Standards, 4. <https://doi.org/10.3897/biss.4.50889>	NA	NA
hunspell	10.1016/j.foodqual.2020.103926	Hamilton, L. M., & Lahne, J. (2020). Fast and automated sensory analysis: Using natural language processing for descriptive lexicon development. Food Quality and Preference, 83, 103926. <https://doi.org/10.1016/j.foodqual.2020.103926>	NA	NA
geojsonio	10.1016/j.cageo.2020.104473	Ranghetti, L., Boschetti, M., Nutini, F., & Busetto, L. (2020). “sen2r”: An R toolbox for automatically downloading and preprocessing Sentinel-2 satellite data. Computers & Geosciences, 139, 104473. <https://doi.org/10.1016/j.cageo.2020.104473>	NA	NA
rotl	NA	Moran, N. P., Sánchez-Tójar, A., Schielzeth, H., & Reinhold, K. (2020). Poor condition promotes high-risk behaviours but context-dependency is key: A systematic review and meta-analysis. Ecorxiv preprint.  <https://ecoevorxiv.org/xsehd/>	NA	NA
rotl	10.1167/iovs.61.3.33	Lindner, M., Gilhooley, M. J., Palumaa, T., Morton, A. J., Hughes, S., & Hankins, M. W. (2020). Expression and Localization of Kcne2 in the Vertebrate Retina. Investigative Opthalmology & Visual Science, 61(3), 33. <https://doi.org/10.1167/iovs.61.3.33>	NA	NA
iheatmapr	10.1186/s13195-020-00598-2	Wang, Y., Zhang, X., Song, Q., Hou, Y., Liu, J., Sun, Y., & Wang, P. (2020). Characterization of the chromatin accessibility in an Alzheimer’s disease (AD) mouse model. Alzheimer’s Research & Therapy, 12(1). <https://doi.org/10.1186/s13195-020-00598-2>	NA	NA
ijtiff	10.3390/cancers12030756	Hoffman, M. M., Zylla, J. S., Bhattacharya, S., Calar, K., Hartman, T. W., Bhardwaj, R. D., … Messerli, S. M. (2020). Analysis of Dual Class I Histone Deacetylase and Lysine Demethylase Inhibitor Domatinostat (4SC-202) on Growth and Cellular and Genomic Landscape of Atypical Teratoid/Rhabdoid. Cancers, 12(3), 756. <https://doi.org/10.3390/cancers12030756>	NA	NA
treeio	NA	Bastide, P., Ho, L. S. T., Baele, G., Lemey, P., & Suchard, M. A. (2020). Efficient Bayesian Inference of General Gaussian Models on Large Phylogenetic Trees. arXiv preprint arXiv:2003.10336. <https://arxiv.org/pdf/2003.10336>	NA	NA
tesseract	NA	Rossi, M. (2020). Monitoring the vegetation dynamics and stress of mountainous grasslands using a multisensor approach. Dissertation.  <https://bia.unibz.it/bitstream/handle/10863/13302/Thesis_Draft_v5_revised_final_pdfa.pdf?sequence=3>	NA	NA
magick	NA	Jost, L., & Jansen, P. (2020). A novel approach to analyzing all trials in chronometric mental rotation and description of a flexible extended library of stimuli. OSF Preprints <https://osf.io/y92fw>	NA	NA
magick	10.5888/pcd17.190286	Michaels, I. H., Pirani, S. J., & Carrascal, A. (2020). Visualizing 50 Years of Cancer Mortality Rates Across the US at Multiple Geographic Levels Using a Synchronized Map and Graph Animation. Preventing Chronic Disease, 17. <https://doi.org/10.5888/pcd17.190286>	NA	NA
assertr	10.1098/rsos.190876	Brick, C., McDowell, M., & Freeman, A. L. J. (2020). Risk communication in tables versus text: a registered report randomized trial on “fact boxes.” Royal Society Open Science, 7(3), 190876. <https://doi.org/10.1098/rsos.190876>	NA	NA
camsRad	10.1063/5.0003495	Yang, D. (2020). Choice of clear-sky model in solar forecasting. Journal of Renewable and Sustainable Energy, 12(2), 026101. <https://doi.org/10.1063/5.0003495>	NA	NA
rgbif	10.1111/ecog.05026	Stropp, J., Umbelino, B., Correia, R. A., Campos-Silva, J. V., Ladle, R. J., & Malhado, A. C. M. (2020). The ghosts of forests past and future: deforestation and botanical sampling in the Brazilian Amazon. Ecography. <https://doi.org/10.1111/ecog.05026>	NA	NA
tokenizers	NA	Claes, M., & Mäntylä, M. (2020). 20-MAD--20 Years of Issues and Commits of Mozilla and Apache Development. arXiv preprint arXiv:2003.14015. <https://arxiv.org/pdf/2003.14015.pdf>	NA	NA
brranching	10.1073/pnas.1917521117	Trugman, A. T., Anderegg, L. D. L., Shaw, J. D., & Anderegg, W. R. L. (2020). Trait velocities reveal that mortality has driven widespread coordinated shifts in forest hydraulic trait composition. Proceedings of the National Academy of Sciences, 117(15), 8532–8538. <https://doi.org/10.1073/pnas.1917521117>	NA	NA
webchem	10.1021/acsomega.0c00340	Zushi, Y., Hanari, N., Nabi, D., & Lin, B.-L. (2020). Mixture Touch: A Web Platform for the Evaluation of Complex Chemical Mixtures. ACS Omega, 5(14), 8121–8126. <https://doi.org/10.1021/acsomega.0c00340>	NA	NA
taxize	10.1371/journal.pbio.3000672	Martins, P. T., & Boeckx, C. (2020). Vocal learning: Beyond the continuum. PLOS Biology, 18(3), e3000672. <https://doi.org/10.1371/journal.pbio.3000672>	NA	NA
lingtypology	NA	Hantgan-Sonko, A. (2020). Synchronic and diachronic strategies of mora preservation in Gújjolaay Eegimaa. Journal of African Languages and Literatures, (1), 1-25. <http://www.politics.unina.it/index.php/jalalit/article/download/6732/7790>	NA	NA
RSelenium	10.1162/qss_a_00043	Fraser, N., Momeni, F., Mayr, P., & Peters, I. (2020). The relationship between bioRxiv preprints, citations and altmetrics. Quantitative Science Studies, 1–21. <https://doi.org/10.1162/qss_a_00043>	NA	NA
rcrossref	10.1162/qss_a_00043	Fraser, N., Momeni, F., Mayr, P., & Peters, I. (2020). The relationship between bioRxiv preprints, citations and altmetrics. Quantitative Science Studies, 1–21. <https://doi.org/10.1162/qss_a_00043>	NA	NA
scrubr	10.1038/s41559-020-1176-8	Staude, I. R., Waller, D. M., Bernhardt-Römermann, M., Bjorkman, A. D., Brunet, J., De Frenne, P., … Baeten, L. (2020). Replacements of small- by large-ranged species scale up to diversity loss in Europe’s temperate forest biome. Nature Ecology & Evolution, 4(6), 802–808. <https://doi.org/10.1038/s41559-020-1176-8>	NA	NA
rgbif	10.1111/jbi.13841	Hernández‐Rojas, A. C., Kluge, J., Krömer, T., Carvajal‐Hernández, C., Silva‐Mijangos, L., Miehe, G., … Kessler, M. (2020). Latitudinal patterns of species richness and range size of ferns along elevational gradients at the transition from tropics to subtropics. Journal of Biogeography, 47(6), 1383–1397. <https://doi.org/10.1111/jbi.13841>	NA	NA
rotl	10.1038/s41477-020-0635-1	Cui, X., Paterson, A. M., Wyse, S. V., Alam, M. A., Maurin, K. J. L., Pieper, R., … Curran, T. J. (2020). Shoot flammability of vascular plants is phylogenetically conserved and related to habitat fire-proneness and growth form. Nature Plants, 6(4), 355–359. <https://doi.org/10.1038/s41477-020-0635-1>	NA	NA
taxize	10.1371/journal.pone.0231436	Timpano, E. K., Scheible, M. K. R., & Meiklejohn, K. A. (2020). Optimization of the second internal transcribed spacer (ITS2) for characterizing land plants from soil. PLOS ONE, 15(4), e0231436. <https://doi.org/10.1371/journal.pone.0231436>	NA	NA
rentrez	NA	Bärenstrauch, M., Mann, S., Jacquemin, C., Bibi, S., Sylla, O.-K., Baudouin, E., … Kunz, C. (2020). Molecular crosstalk between the endophyte Paraconiothyrium variabile and the phytopathogen Fusarium oxysporum – Modulation of lipoxygenase activity and beauvericin production during the interaction. Fungal Genetics and Biology, 139, 103383. <https://doi.org/10.1016/j.fgb.2020.103383>	NA	NA
stplanr	NA	Zhao, P., & Cao, Y. (2020). Commuting inequity and its determinants in Shanghai: New findings from big-data analytics. Transport Policy, 92, 20–37. <https://doi.org/10.1016/j.tranpol.2020.03.006>	NA	NA
taxize	10.1111/jse.12590	Mishler, B. D., Guralnick, R., Soltis, P. S., Smith, S. A., Soltis, D. E., Barve, N., … Laffan, S. W. (2020). Spatial phylogenetics of the North American flora. Journal of Systematics and Evolution. <https://doi.org/10.1111/jse.12590>	NA	NA
skimr	10.1371/journal.pone.0231474	Sinval, J., & Marôco, J. (2020). Short Index of Job Satisfaction: Validity evidence from Portugal and Brazil. PLOS ONE, 15(4), e0231474. <https://doi.org/10.1371/journal.pone.0231474>	NA	NA
MODIStsp	10.1002/ece3.6239	Barela, I., Burger, L. M., Taylor, J., Evans, K. O., Ogawa, R., McClintic, L., & Wang, G. (2020). Relationships between survival and habitat suitability of semi‐aquatic mammals. Ecology and Evolution, 10(11), 4867–4875. <https://doi.org/10.1002/ece3.6239>	NA	NA
tidyhydat	NA	Menounos, B., Pelto, B. M., Fleming, S. W., Moore, R. D., Weber, F., Hutchinson, D., & Brahney, J. (2020). Glaciers in the Canadian Columbia Basin, Technical Report. https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=2134&context=wats_facpub	NA	NA
CoordinateCleaner	10.1007/s11295-020-01434-2	Bernardi, A. P., Lauterjung, M. B., Mantovani, A., & dos Reis, M. S. (2020). Phylogeography and species distribution modeling reveal a historic disjunction for the conifer Podocarpus lambertii. Tree Genetics & Genomes, 16(3). <https://doi.org/10.1007/s11295-020-01434-2>	NA	NA
rentrez	10.1038/s42003-020-0912-6	Martínez, A., Eckert, E. M., Artois, T., Careddu, G., Casu, M., Curini-Galletti, M., … Fontaneto, D. (2020). Human access impacts biodiversity of microscopic animals in sandy beaches. Communications Biology, 3(1). <https://doi.org/10.1038/s42003-020-0912-6>	NA	NA
pdftools	10.1128/jmbe.v21i1.2105	Hagan, A. K., Pollet, R. M., & Libertucci, J. (2020). Suggestions for Improving Invited Speaker Diversity To Reflect Trainee Diversity. Journal of Microbiology & Biology Education, 21(1). <https://doi.org/10.1128/jmbe.v21i1.2105>	NA	NA
nlrx	10.1016/j.buildenv.2016.09.001	Adams, R. I., Bhangar, S., Dannemiller, K. C., Eisen, J. A., Fierer, N., Gilbert, J. A., … Bibby, K. (2016). Ten questions concerning the microbiomes of buildings. Building and Environment, 109, 224–234. <https://doi.org/10.1016/j.buildenv.2016.09.001>	NA	NA
osmdata	10.1038/s41597-020-0469-8	Dunnett, S., Sorichetta, A., Taylor, G., & Eigenbrod, F. (2020). Harmonised global datasets of wind and solar farm locations and power. Scientific Data, 7(1). <https://doi.org/10.1038/s41597-020-0469-8>	NA	NA
rotl	10.3390/tropicalmed5020064	Morand, S., Chaisiri, K., Kritiyakan, A., & Kumlert, R. (2020). Disease Ecology of Rickettsial Species: A Data Science Approach. Tropical Medicine and Infectious Disease, 5(2), 64. <https://doi.org/10.3390/tropicalmed5020064>	NA	NA
camsRad	NA	Yang D., Liu L. (2020) Solar Project Financing, Bankability, and Resource Assessment. In: Gandhi O., Srinivasan D. (eds) Sustainable Energy Solutions for Remote Areas in the Tropics. Green Energy and Technology. Springer, Cham https://link.springer.com/chapter/10.1007/978-3-030-41952-3_8	NA	NA
RSelenium	10.1038/s41387-020-0117-6	Hannon, B. A., Fairfield, W. D., Adams, B., Kyle, T., Crow, M., & Thomas, D. M. (2020). Use and abuse of dietary supplements in persons with diabetes. Nutrition & Diabetes, 10(1). <https://doi.org/10.1038/s41387-020-0117-6>	NA	NA
RSelenium	NA	Neuts, B., van der Zee, E., Scheider, S., Nyamsuren, E., & Steenberghen, T. Topics and Sentiments in Online Place Reviews, an Innovative Way of Understanding the Perception of a City without Asking. https://conference.corp.at/archive/CORP2020_180.pdf	NA	NA
taxize	10.3390/life10040049	Chandler, J. O., Haas, F. B., Khan, S., Bowden, L., Ignatz, M., Enfissi, E. M. A., … Leubner-Metzger, G. (2020). Rocket Science: The Effect of Spaceflight on Germination Physiology, Ageing, and Transcriptome of Eruca sativa Seeds. Life, 10(4), 49. <https://doi.org/10.3390/life10040049>	NA	NA
rtweet	NA	Greenhalgh, S. P., Rosenberg, J. M., Staudt Willet, K. B., Koehler, M. J., & Akcaoglu, M. (2020). Identifying multiple learning spaces within a single teacher-focused Twitter hashtag. Computers & Education, 148, 103809. https://doi.org/10.1016/j.compedu.2020.103809	NA	NA
rfishbase	10.1098/rsos.192011	Färber, L., van Gemert, R., Langangen, Ø., Durant, J. M., & Andersen, K. H. (2020). Population variability under stressors is dependent on body mass growth and asymptotic body size. Royal Society Open Science, 7(2), 192011. <https://doi.org/10.1098/rsos.192011>	NA	NA
MODISTools	10.7717/peerj.8898	Pyle, P., Foster, K. R., Godwin, C. M., Kaschube, D. R., & Saracco, J. F. (2020). Yearling proportion correlates with habitat structure in a boreal forest landbird community. PeerJ, 8, e8898. <https://doi.org/10.7717/peerj.8898>	NA	NA
